customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
55190,27,0,27,0,0,0,0,69,52740.0,2,7,12,0,0,2,1,9,20,8.766
49028,24,0,24,1,0,0,0,59,50054.0,6,-1,0,2,0,0,0,12,27,0.0
46049,41,14,41,1,0,0,0,32,48333.0,5,14,24,6,0,0,0,13,54,0.0
50961,40,11,40,1,0,0,0,44,51031.0,4,35,36,4,0,0,0,9,45,0.0
260,47,15,47,0,0,0,0,61,17790.0,7,13,24,1,0,0,0,6,31,0.0
8406,36,6,36,0,0,0,0,54,30507.0,4,27,36,2,1,0,0,11,33,0.0
50491,51,25,51,1,0,0,0,52,50862.0,3,41,48,3,0,2,1,5,41,10.289000000000001
62553,37,6,37,0,0,0,0,50,55535.0,3,24,36,3,1,3,1,12,36,12.360999999999999
47264,19,0,19,1,0,0,0,67,48668.0,2,28,36,0,0,0,0,10,21,0.0
39982,47,14,47,0,0,0,0,62,45978.0,7,22,24,1,1,2,2,12,25,8.42
19071,45,13,45,1,0,0,0,64,36348.0,6,-2,0,1,1,0,0,12,23,0.0
23817,36,4,36,1,0,0,0,57,38710.0,3,40,48,2,1,2,2,9,33,11.456
17184,81,53,81,0,0,0,0,58,35273.0,1,12,24,2,0,0,0,1,39,0.0
58377,52,20,52,1,0,0,0,36,54381.0,1,39,48,5,2,0,0,13,49,0.0
19452,44,17,44,0,0,0,0,51,36655.0,4,24,36,3,1,3,2,9,39,9.271
8355,27,0,27,0,0,0,0,61,30367.0,6,7,12,1,2,0,0,3,34,0.0
44585,40,11,40,0,0,0,0,49,47972.0,3,19,24,3,1,0,0,11,38,0.0
57742,34,3,34,1,0,1,0,63,54083.0,5,25,36,1,5,4,3,11,24,11.037
31879,32,6,32,0,0,0,0,71,42005.0,3,26,36,0,2,4,1,7,20,7.76
46990,56,27,56,1,0,0,0,45,48589.0,5,30,36,4,2,2,1,9,44,9.182
36048,52,24,52,0,0,0,0,71,44364.0,5,20,24,0,2,0,0,10,17,0.0
6562,35,8,35,1,0,1,0,61,28614.0,5,23,36,1,3,3,1,4,34,11.386
8383,35,7,35,1,0,0,0,54,30387.0,3,15,24,2,3,0,0,9,35,0.0
1680,40,11,40,0,0,0,0,79,23100.0,6,8,12,1,1,0,0,5,14,0.0
4723,34,8,34,1,0,0,0,56,26984.0,4,12,24,2,0,1,4,7,36,10.940999999999999
56924,35,5,35,0,0,0,0,62,53590.0,2,22,24,1,1,3,2,10,26,8.507
29925,43,14,43,0,0,0,0,62,41102.0,6,33,36,1,0,3,2,11,26,10.274000000000001
38064,48,13,48,1,0,0,0,59,45410.0,4,7,12,1,0,0,0,5,34,0.0
53523,41,12,41,0,0,0,0,77,51921.0,4,6,12,1,1,4,2,4,18,10.185
35757,33,1,33,0,0,0,0,61,44077.0,4,21,24,1,0,0,0,9,28,0.0
60518,31,0,31,0,0,0,0,39,55078.0,7,31,36,5,4,0,0,18,42,0.0
34103,15,0,15,0,0,0,0,44,42722.0,4,22,24,4,1,3,1,12,43,8.412
56807,23,0,23,1,0,0,0,58,53566.0,4,-1,0,2,1,1,0,12,29,0.0
13581,49,17,49,1,0,0,0,63,32917.0,3,31,36,1,0,0,0,6,29,0.0
39872,19,0,19,1,0,0,0,49,45989.0,4,20,24,3,0,2,1,9,41,7.317
33032,50,23,50,0,0,0,0,58,42383.0,5,24,36,2,3,3,1,5,36,7.697
18354,26,0,26,0,0,0,0,55,35864.0,4,32,36,2,1,0,0,7,36,0.0
25181,22,0,22,0,0,0,0,58,39410.0,7,8,12,2,1,2,1,9,31,10.606
30084,30,1,30,1,0,0,0,50,41242.0,6,20,24,3,0,0,0,12,36,0.0
6494,40,13,40,1,0,0,0,69,28531.0,4,16,24,0,4,0,0,12,18,0.0
3807,42,15,42,0,0,0,0,67,26324.0,5,41,48,0,0,3,2,7,24,13.924000000000001
28103,57,27,57,0,0,0,0,60,40994.0,2,7,12,1,0,0,0,8,31,0.0
93496,34,6,34,1,0,0,0,54,67065.0,5,5,12,2,1,2,1,12,32,12.682
16484,33,2,33,0,0,0,0,42,35130.0,2,17,24,4,3,0,0,18,38,0.0
20425,24,0,24,1,0,0,0,57,37549.0,6,-5,0,2,4,1,0,11,31,0.0
57107,31,3,31,1,0,0,0,52,54027.0,3,37,48,2,1,0,0,13,33,0.0
7232,34,2,34,0,0,0,0,42,29698.0,6,10,12,4,1,0,0,19,38,0.0
607,44,12,44,1,0,0,0,66,18793.0,7,29,36,0,1,2,1,9,24,8.32
44342,52,21,52,0,0,0,0,50,47968.0,4,14,24,3,4,6,3,13,36,10.51
34314,51,22,51,0,0,0,0,67,42705.0,2,12,24,0,1,1,1,5,26,11.882
46151,66,40,66,1,0,0,0,52,48301.0,5,41,48,3,0,2,1,10,37,9.591000000000001
11966,24,0,24,0,0,0,0,66,32153.0,6,-3,0,1,1,0,0,9,23,0.0
50336,45,17,45,0,0,0,0,48,50905.0,4,19,24,3,3,2,1,10,40,10.317
16312,18,0,18,0,0,0,0,38,34959.0,6,12,24,5,3,3,1,18,43,11.13
20624,58,31,58,0,0,0,0,57,37503.0,2,12,24,2,0,0,0,12,30,0.0
37901,51,20,51,0,0,0,0,59,45402.0,3,7,12,2,5,4,18,10,30,24.969
40191,34,9,34,0,0,0,0,34,46072.0,7,8,12,6,1,0,0,18,46,0.0
58335,55,27,55,0,0,0,0,49,54374.0,5,18,24,3,0,3,2,13,36,10.32
20842,37,5,37,0,0,1,0,42,37515.0,2,40,48,4,0,0,28,17,40,34.418
5448,31,1,31,0,0,0,0,33,27870.0,7,29,36,6,4,3,1,22,44,7.482
17849,35,6,35,0,0,0,0,53,35444.0,3,39,48,3,0,0,0,10,36,0.0
16257,28,0,28,0,0,0,0,56,35040.0,3,31,36,2,0,4,29,15,27,36.414
53706,40,12,40,1,0,0,0,55,52196.0,3,-2,0,2,0,5,0,10,34,0.0
57929,30,0,30,0,0,0,0,61,54345.0,6,-3,0,1,0,0,0,13,25,0.0
3340,33,2,33,1,0,0,0,25,26080.0,7,-4,0,7,1,0,0,22,51,0.0
47454,37,5,37,0,0,0,0,68,49032.0,4,22,24,0,5,2,1,11,19,12.319
21081,12,0,12,0,0,0,0,54,37904.0,7,34,36,2,1,0,0,10,34,0.0
38178,41,9,41,0,0,0,0,40,45437.0,7,8,12,5,0,4,1,13,46,8.426
3292,27,0,27,0,0,0,0,70,26150.0,6,41,48,0,0,3,2,6,23,8.586
5227,58,28,58,0,0,0,0,58,27290.0,2,40,48,2,1,3,1,13,27,9.019
31483,24,0,24,1,0,0,0,50,42049.0,7,15,24,3,4,0,0,15,34,0.0
22994,35,1,35,1,0,0,0,39,38165.0,2,29,36,5,0,4,2,10,50,9.693
14769,33,4,33,1,0,0,0,62,33919.0,4,38,48,1,1,0,0,13,24,0.0
82840,54,26,54,1,0,0,0,51,62772.0,2,29,36,3,4,2,2,20,28,10.866
57124,32,0,32,0,0,0,0,49,54049.0,7,5,12,3,0,3,1,18,31,9.726
44712,35,10,35,0,0,0,0,57,48037.0,7,36,48,2,0,0,0,6,35,0.0
62127,40,11,40,1,0,0,0,55,55352.0,5,32,36,2,0,0,0,9,35,0.0
340,44,12,44,0,0,0,0,62,17751.0,4,28,36,1,0,0,0,10,27,0.0
62171,26,0,26,1,0,0,0,53,55519.0,4,40,48,2,0,0,0,8,38,0.0
46225,56,28,56,1,0,0,0,53,48395.0,6,22,24,2,4,1,18,12,33,24.68
46036,29,2,29,1,0,0,0,71,48242.0,5,29,36,0,0,2,1,13,15,12.66
57783,61,29,61,0,0,0,0,58,54186.0,2,20,24,2,0,0,0,11,29,0.0
39368,28,0,28,0,0,0,0,56,45699.0,5,15,24,2,5,0,0,15,27,0.0
24309,36,5,36,0,0,0,0,51,38859.0,5,12,24,3,1,0,0,8,39,0.0
58533,43,13,43,0,0,0,0,31,54361.0,3,15,24,6,2,0,0,23,45,0.0
25654,42,10,42,0,0,0,0,49,39801.0,3,35,48,3,1,2,9,11,39,16.227999999999998
57642,53,23,53,1,0,0,0,51,53959.0,4,-4,0,3,1,0,0,11,36,0.0
45103,36,6,36,0,0,0,0,48,47987.0,6,17,24,3,2,0,0,15,36,0.0
49975,38,7,38,1,0,0,0,52,50799.0,6,23,36,3,2,2,1,9,37,7.291
18731,30,2,30,1,0,0,0,43,35884.0,3,21,24,4,2,0,0,11,44,0.0
6847,20,0,20,0,0,0,0,44,29045.0,7,12,24,4,0,2,1,17,38,7.966
84049,20,0,20,1,0,0,0,61,63812.0,3,13,24,1,1,0,19,12,26,26.131
36289,31,0,31,1,0,0,0,57,44425.0,2,9,12,2,1,2,1,15,26,8.402000000000001
27498,50,19,50,0,0,0,0,70,40752.0,2,41,48,0,1,0,0,13,15,0.0
36052,29,2,29,0,0,0,0,57,44375.0,7,38,48,2,2,3,2,8,33,9.692
62091,55,25,55,0,0,0,0,59,55405.0,6,39,48,1,1,0,0,6,33,0.0
16591,30,2,30,0,0,0,0,55,35091.0,4,39,48,2,0,3,1,9,35,7.829
10700,26,0,26,0,0,0,0,58,31919.0,2,9,12,2,1,2,1,7,34,10.422
54360,45,13,45,1,0,0,0,61,52531.0,3,9,12,1,0,5,3,13,25,10.935
42354,45,14,45,1,0,0,0,27,46581.0,7,38,48,7,0,2,1,19,52,9.326
4066,41,14,41,1,0,0,0,59,26938.0,6,40,48,1,7,4,1,8,31,7.6160000000000005
39039,27,1,27,1,0,0,0,58,45674.0,5,9,12,2,0,4,1,14,27,9.817
36338,27,0,27,1,0,0,0,68,44449.0,5,7,12,0,0,0,0,11,19,0.0
2755,46,18,46,1,0,0,0,58,25364.0,6,33,36,2,1,0,0,6,35,0.0
35874,61,30,61,1,0,0,0,61,44416.0,4,32,36,1,0,0,0,6,31,0.0
28242,25,0,25,1,0,0,0,59,40987.0,2,20,24,2,0,4,2,10,29,10.061
5855,52,21,52,0,0,0,0,59,28329.0,4,-4,0,2,1,0,0,6,33,0.0
8099,56,30,56,0,0,0,0,64,30141.0,3,12,24,1,2,1,1,11,24,7.682
23640,21,0,21,1,0,0,0,71,38542.0,4,39,48,0,0,3,1,9,19,10.002
7169,50,20,50,1,0,0,0,53,29684.0,6,26,36,2,0,1,1,8,37,12.552
6424,37,7,37,1,0,0,0,69,28252.0,2,12,24,0,0,2,1,5,24,10.056000000000001
61965,45,19,45,1,0,0,0,62,55377.0,1,13,24,1,0,6,2,12,25,10.251
60382,39,12,39,1,0,0,0,74,55065.0,3,40,48,0,1,4,2,9,16,12.882
29396,20,0,20,1,1,0,0,76,41059.0,4,-4,0,0,0,0,0,17,6,0.0
49803,53,24,53,0,0,0,0,61,50643.0,2,10,12,1,1,2,1,9,29,9.292
69086,39,10,39,0,0,0,0,51,56986.0,2,5,12,3,0,5,3,13,34,9.53
22139,45,17,45,0,0,0,0,51,38115.0,6,35,36,3,1,2,2,9,39,8.533
27370,27,0,27,0,0,1,0,55,40704.0,4,8,12,2,7,3,1,13,30,7.935
32803,39,11,39,1,0,0,0,55,42426.0,5,22,24,2,1,0,0,11,33,0.0
62155,36,9,36,1,0,0,0,59,55535.0,5,10,12,2,0,0,0,12,28,0.0
19054,33,3,33,0,0,0,0,41,36265.0,7,36,48,4,3,0,0,10,47,0.0
35318,37,9,37,0,0,0,0,54,43804.0,4,11,24,2,1,2,1,9,36,12.312000000000001
21119,34,4,34,0,0,0,0,51,37861.0,2,-5,0,2,1,0,0,13,34,0.0
60134,45,18,45,1,0,0,0,51,54996.0,2,0,12,3,1,0,0,9,38,0.0
62500,71,42,71,1,0,0,0,54,55483.0,2,41,48,2,2,2,18,9,35,24.888
33041,40,5,40,0,0,0,0,59,42352.0,5,-1,0,2,4,0,0,13,26,0.0
45838,56,28,56,1,0,0,0,50,48107.0,1,40,48,3,1,0,0,15,33,0.0
38404,35,5,35,1,0,0,0,62,45468.0,5,0,12,1,1,0,0,8,29,0.0
38106,33,6,33,1,0,0,0,53,45385.0,6,12,24,2,0,3,1,8,37,11.037
4393,50,16,50,1,0,0,0,46,27040.0,4,34,36,4,4,0,0,15,38,0.0
17701,44,16,44,0,0,0,0,50,35367.0,7,12,24,3,0,5,3,14,34,11.097000000000001
57703,40,16,40,1,0,0,0,55,54066.0,7,-4,0,2,4,0,0,10,34,0.0
11900,37,5,37,1,0,0,0,52,32093.0,2,36,48,2,0,0,0,11,36,0.0
4885,49,25,49,1,0,0,0,60,27030.0,2,29,36,1,0,1,1,11,27,7.816
61491,33,4,33,1,0,0,0,64,55341.0,6,29,36,0,0,2,1,12,22,9.324
23551,30,0,30,1,0,0,0,58,38461.0,5,30,36,1,1,2,1,9,31,7.726
39713,36,7,36,1,0,0,0,55,45884.0,6,21,24,2,1,3,1,12,32,8.482000000000001
60893,44,12,44,1,0,0,0,64,55258.0,7,19,24,1,3,0,0,8,27,0.0
62909,37,10,37,1,0,0,0,46,55573.0,5,22,24,4,1,0,0,11,41,0.0
32261,55,27,55,0,0,0,0,66,42246.0,1,15,24,0,0,4,1,10,22,7.5120000000000005
58576,51,20,51,0,0,0,0,52,54402.0,4,8,12,3,0,0,0,20,27,0.0
55267,29,1,29,1,0,0,0,63,52690.0,2,22,24,1,0,0,0,16,19,0.0
17789,34,4,34,0,0,0,0,62,35375.0,7,22,24,1,0,2,2,11,26,8.378
30932,34,4,34,1,0,0,0,55,41625.0,7,16,24,2,1,4,1,11,32,7.683
17635,32,1,32,0,0,0,0,44,35391.0,6,38,48,4,1,0,0,10,44,0.0
25002,36,7,36,0,0,0,0,53,39347.0,6,12,24,3,0,0,0,14,32,0.0
17952,35,7,35,0,0,0,0,54,35370.0,6,7,12,2,0,0,0,7,37,0.0
40860,35,6,35,1,0,0,0,46,46469.0,5,37,48,4,1,4,2,8,44,9.285
25780,72,45,72,0,0,0,0,54,39869.0,4,14,24,2,1,5,2,10,34,11.065
37885,44,13,44,1,0,0,0,44,45426.0,4,7,12,4,0,4,3,17,38,10.172
19500,51,21,51,1,0,0,0,47,36744.0,4,14,24,4,0,0,0,12,40,0.0
7477,35,6,35,0,0,0,0,29,29920.0,3,16,24,7,2,2,2,11,58,10.024
40493,42,11,42,0,0,0,0,49,46154.0,2,12,24,3,2,4,2,9,41,11.450999999999999
17574,39,8,39,0,0,0,0,50,35435.0,5,17,24,3,0,0,0,15,34,0.0
47407,41,13,41,1,0,0,0,50,48981.0,4,13,24,3,2,0,0,5,44,0.0
1655,36,7,36,1,0,0,0,47,23097.0,3,19,24,4,1,4,2,11,40,9.366
33968,46,12,46,1,0,0,0,65,42744.0,7,23,36,0,0,0,0,8,25,0.0
44373,43,12,43,0,0,0,0,55,47951.0,4,35,48,2,0,0,0,8,36,0.0
45174,17,0,17,0,0,0,0,65,47981.0,7,28,36,0,0,0,0,4,30,0.0
4670,30,5,30,1,0,0,0,62,26983.0,4,29,36,1,0,4,2,8,29,11.091
1342,26,0,26,1,0,0,0,55,22488.0,5,22,24,2,0,3,2,16,27,10.932
56134,32,2,32,0,0,0,0,63,53215.0,4,15,24,1,0,2,1,5,30,7.519
46468,49,21,49,1,0,0,0,45,48525.0,4,19,24,4,0,0,0,8,45,0.0
1817,47,15,47,0,0,0,0,43,23471.0,4,23,36,4,5,0,0,11,45,0.0
35943,45,9,45,0,0,0,0,47,44392.0,5,18,24,3,0,0,0,17,35,0.0
3362,41,16,41,0,0,0,0,37,26095.0,2,40,48,5,0,2,1,18,44,10.589
48494,29,0,29,0,0,0,0,51,49864.0,5,26,36,3,0,2,1,11,37,9.836
21866,40,7,40,1,0,0,0,41,37991.0,2,40,48,4,0,3,2,15,43,10.569
21327,82,52,82,0,0,0,0,42,37944.0,3,18,24,4,1,4,3,14,43,11.005
60382,39,12,39,1,0,0,0,74,55065.0,3,40,48,0,1,4,2,9,16,12.882
4331,33,0,33,1,0,0,0,51,27013.0,2,26,36,3,0,0,0,9,38,0.0
53921,36,7,36,1,0,0,0,62,52378.0,4,20,24,1,2,0,0,17,20,0.0
41247,39,9,39,1,0,0,0,54,46581.0,3,-1,0,2,1,2,0,19,25,0.0
62925,45,18,45,1,0,0,0,49,55618.0,3,12,24,3,0,3,1,13,36,10.86
8105,20,0,20,1,0,0,0,51,30149.0,2,18,24,3,3,0,0,17,31,0.0
48007,47,21,47,0,0,0,0,54,49515.0,4,22,24,2,2,5,26,13,32,32.607
56624,46,13,46,0,0,0,0,48,53432.0,2,7,12,3,3,2,2,8,42,11.21
98078,34,4,34,1,0,0,0,64,69213.0,7,34,36,1,1,5,3,11,24,12.548
57685,38,8,38,1,0,0,0,53,54139.0,2,33,36,2,5,0,0,9,36,0.0
50469,26,0,26,0,0,0,0,69,50922.0,5,6,12,0,0,0,0,6,23,0.0
52924,36,1,36,0,0,0,0,52,51746.0,3,22,24,3,0,2,1,10,37,9.749
51510,30,4,30,1,0,0,0,62,51336.0,7,37,48,1,1,0,0,12,25,0.0
18559,37,10,37,1,0,0,0,43,35890.0,6,38,48,4,0,3,1,11,45,8.786
24257,14,0,14,0,0,0,0,56,38923.0,2,-3,0,2,0,0,0,11,32,0.0
51299,39,9,39,0,0,0,0,46,51070.0,7,23,36,4,1,0,0,16,36,0.0
23275,29,3,29,1,0,0,0,47,38436.0,4,41,48,3,0,2,15,13,38,21.487
50892,43,15,43,0,0,0,0,46,50985.0,2,35,48,4,4,4,1,14,39,8.549
39243,35,5,35,1,0,1,0,68,45683.0,2,40,48,0,2,4,1,11,20,8.462
40174,31,2,31,0,0,0,0,62,46142.0,7,28,36,1,1,2,1,11,25,8.029
50445,50,23,50,0,0,0,0,59,50873.0,6,19,24,1,1,0,0,11,28,0.0
26501,40,7,40,0,0,1,0,55,40008.0,5,39,48,2,3,2,1,13,31,10.315999999999999
34114,44,18,44,1,0,0,0,26,42683.0,7,15,24,7,0,0,0,15,58,0.0
55704,37,11,37,1,0,0,0,68,53230.0,5,26,36,0,1,4,1,11,20,12.412
26893,86,55,86,0,0,0,0,62,40312.0,1,16,24,1,2,0,0,10,27,0.0
35063,22,0,22,0,0,0,0,58,43341.0,7,39,48,2,4,4,2,13,27,10.585999999999999
38730,18,0,18,0,0,0,0,58,45512.0,3,17,24,1,1,0,0,15,26,0.0
11557,35,0,35,1,0,0,0,61,31965.0,5,25,36,1,0,0,0,15,23,0.0
25611,35,5,35,0,0,0,0,50,39821.0,4,26,36,3,0,1,3,6,42,9.82
45506,34,4,34,1,0,0,0,58,48041.0,5,25,36,2,2,0,0,14,27,0.0
29539,30,2,30,1,0,0,0,54,41150.0,2,40,48,2,0,4,2,14,30,13.888
43320,35,4,35,1,0,0,0,44,47229.0,5,27,36,4,3,0,0,17,37,0.0
7182,40,8,40,0,0,0,0,41,29743.0,2,34,36,5,1,3,2,13,45,8.502
8080,53,25,53,0,0,0,0,52,30138.0,3,30,36,3,1,3,1,12,34,9.292
47082,46,18,46,0,0,0,0,44,48558.0,5,40,48,4,1,3,2,13,42,9.414
36095,24,0,24,1,0,0,0,42,44383.0,4,40,48,4,1,3,2,14,42,8.655
22320,33,4,33,0,0,0,0,63,38096.0,4,39,48,1,1,0,0,10,26,0.0
2010,41,13,41,0,0,0,0,58,23856.0,3,-2,0,2,3,1,0,11,29,0.0
55271,44,16,44,0,0,0,0,55,52721.0,7,5,12,2,0,0,0,8,35,0.0
30589,54,25,54,1,0,0,0,62,41365.0,5,14,24,1,1,4,1,6,31,7.324
42482,49,17,49,0,0,0,0,60,46561.0,3,32,36,1,0,0,0,7,31,0.0
52544,47,18,47,0,0,0,0,74,51536.0,3,29,36,0,0,2,2,11,13,8.573
5969,56,27,56,1,0,0,0,61,28279.0,3,38,48,1,1,3,1,16,22,9.449
25778,52,25,52,1,0,0,0,48,39886.0,2,12,24,3,2,0,0,13,37,0.0
4302,37,10,37,0,0,0,0,55,27027.0,3,7,12,2,0,0,0,9,34,0.0
86597,54,20,54,1,0,0,0,57,64729.0,5,13,24,2,1,6,16,11,31,23.525
30196,32,2,32,0,0,0,0,42,41319.0,2,39,48,4,3,4,1,7,50,8.826
15735,18,0,18,1,0,0,0,48,34778.0,5,40,48,3,0,4,3,12,38,9.926
35174,34,1,34,0,0,0,0,47,43747.0,4,24,36,3,2,0,0,16,35,0.0
40146,40,9,40,0,0,0,0,75,46019.0,4,-6,0,0,1,0,0,9,15,0.0
45181,30,3,30,0,0,0,0,65,47981.0,7,22,24,0,0,0,14,4,30,20.846
14255,31,4,31,1,0,0,0,49,33632.0,4,-1,0,3,0,0,0,7,43,0.0
5762,49,26,49,1,0,0,0,51,28338.0,1,7,12,3,0,2,1,13,34,12.182
39675,38,5,38,0,0,0,0,54,45885.0,3,27,36,2,0,5,2,17,28,8.649
56114,20,0,20,0,0,0,0,59,53179.0,7,27,36,2,1,0,0,25,15,0.0
3561,44,12,44,0,0,0,0,70,26189.0,6,22,24,0,1,1,1,7,22,13.026
7402,44,12,44,1,0,0,0,32,29814.0,4,11,24,6,0,3,3,15,51,10.270999999999999
6610,36,7,36,1,0,0,0,53,28636.0,5,23,24,3,1,0,0,15,30,0.0
10979,31,0,31,0,0,0,0,56,31934.0,7,17,24,2,0,0,0,9,34,0.0
88919,44,16,44,1,0,0,0,59,65102.0,4,34,36,1,0,1,1,7,32,8.626
23920,43,14,43,1,0,0,0,72,38783.0,5,40,48,0,0,2,1,2,25,7.412000000000001
15826,48,20,48,0,0,0,0,43,34847.0,4,35,48,4,0,0,0,14,42,0.0
34840,41,12,41,1,0,0,0,41,43321.0,6,25,36,5,1,3,3,9,49,11.657
19691,45,16,45,1,0,0,0,52,36882.0,4,17,24,3,1,3,4,12,35,11.035
35372,25,0,25,1,0,0,0,53,43764.0,6,7,12,3,2,2,1,12,33,12.155999999999999
23291,41,11,41,1,0,0,0,54,38392.0,3,22,24,2,0,3,1,14,30,12.525
4411,40,9,40,1,0,1,0,55,26991.0,3,-1,0,2,2,0,0,9,34,0.0
62701,65,36,65,1,0,1,0,35,55607.0,2,15,24,6,1,0,0,12,51,0.0
15414,37,8,37,1,0,0,0,57,34585.0,7,22,24,2,0,3,1,14,28,9.587
31051,40,8,40,1,0,0,0,49,41771.0,6,41,48,3,2,3,1,19,30,10.292
24079,26,0,26,1,0,0,0,34,38944.0,2,12,24,6,1,4,1,16,49,8.382
40264,40,11,40,0,0,0,0,70,46109.0,6,-5,0,0,1,0,0,10,19,0.0
46279,38,6,38,1,0,0,0,34,48536.0,6,12,24,6,0,2,1,14,50,9.696
55973,41,8,41,1,0,0,0,57,53220.0,5,9,12,2,1,0,0,5,36,0.0
32943,33,2,33,1,0,0,0,50,42351.0,4,10,12,3,3,0,0,11,38,0.0
25363,27,0,27,0,0,0,0,49,39820.0,6,29,36,3,1,0,0,14,36,0.0
43730,39,6,39,0,0,0,0,63,47381.0,3,14,24,1,0,0,0,9,26,0.0
59422,44,15,44,0,0,0,0,52,54879.0,7,18,24,3,0,0,0,11,35,0.0
90674,54,23,54,0,0,0,0,44,65786.0,1,41,48,4,1,4,3,14,40,9.545
94035,44,10,44,1,0,0,0,59,67529.0,5,30,36,1,0,3,2,7,32,11.517999999999999
45108,57,31,57,0,0,0,0,46,47996.0,6,13,24,4,1,2,1,10,42,11.332
10373,35,4,35,1,0,0,0,54,31555.0,4,22,24,2,7,1,1,10,35,11.932
42978,47,19,47,0,0,0,0,68,46951.0,6,18,24,0,0,2,1,13,18,8.509
58989,27,0,27,0,0,0,0,73,54579.0,7,29,36,0,0,1,19,7,18,25.793000000000003
14576,56,23,56,1,0,0,0,51,33705.0,6,15,24,3,2,2,1,16,31,8.729
39429,46,17,46,1,0,0,0,55,45686.0,6,-4,0,2,1,0,0,10,33,0.0
84722,34,8,34,0,0,0,0,52,63833.0,7,26,36,2,0,0,3,8,38,11.3
56527,48,20,48,1,0,0,0,47,53378.0,2,-3,0,4,0,0,0,16,36,0.0
5981,34,6,34,1,0,0,0,63,28320.0,7,15,24,1,1,1,1,9,26,12.622
3102,19,0,19,1,0,0,0,68,25885.0,4,12,24,0,2,4,2,10,20,12.248
7167,50,18,50,0,0,0,0,51,29739.0,4,6,12,3,2,2,1,7,40,10.059
23931,32,1,32,1,0,1,0,57,38795.0,6,29,36,2,2,3,1,17,24,7.266
109671,35,4,35,1,0,0,0,57,72946.0,6,10,12,2,0,4,1,10,31,8.199
51830,45,16,45,1,0,0,0,65,51382.0,2,7,12,0,2,0,0,8,25,0.0
27359,34,8,34,0,0,0,0,46,40684.0,3,29,36,4,0,3,1,14,38,10.915999999999999
22517,31,5,31,1,0,0,0,44,38152.0,7,14,24,4,2,4,3,15,39,14.095
42267,32,3,32,0,0,0,0,58,46560.0,7,40,48,2,1,5,2,12,28,9.959
40170,34,6,34,1,0,0,0,60,46010.0,7,40,48,1,0,2,2,6,32,11.427
60367,24,0,24,0,0,0,0,56,55056.0,7,12,24,2,3,0,0,14,28,0.0
54986,40,9,40,0,0,0,0,64,52588.0,3,-1,0,0,0,0,0,5,29,0.0
13871,46,17,46,1,0,0,0,43,33262.0,2,17,24,4,0,0,0,14,42,0.0
29654,37,6,37,1,0,0,0,56,41085.0,4,33,36,2,2,0,0,9,34,0.0
60310,43,16,43,0,0,0,0,57,54996.0,6,40,48,2,1,1,26,12,29,32.442
3963,28,0,28,1,0,0,0,53,26479.0,6,14,24,3,0,1,1,9,37,8.432
21407,30,0,30,1,0,0,0,52,37894.0,5,12,24,3,1,0,0,9,38,0.0
60432,50,19,50,0,0,0,0,47,55096.0,4,-1,0,3,0,1,0,16,36,0.0
25363,27,0,27,0,0,0,0,49,39820.0,6,29,36,3,1,0,0,14,36,0.0
34441,36,9,36,1,0,0,0,58,42689.0,6,25,36,1,1,0,0,4,36,0.0
6320,31,3,31,0,0,0,0,57,28259.0,2,24,36,2,3,2,2,7,35,8.596
50917,51,23,51,1,0,0,0,55,50999.0,4,31,36,2,2,3,1,10,34,11.359000000000002
24859,48,18,48,1,0,0,0,56,39288.0,4,26,36,2,0,2,1,10,32,7.327000000000001
36644,41,12,41,1,0,0,0,50,44366.0,4,22,24,3,0,4,1,16,33,9.312000000000001
37449,28,6,28,1,1,0,0,77,45068.0,5,12,24,1,0,2,2,13,9,10.575
98799,37,5,37,0,0,0,0,66,69164.0,7,37,48,0,1,1,21,8,25,27.717
35698,41,16,41,0,0,0,0,55,44109.0,7,25,36,2,0,4,24,9,34,30.773000000000003
39313,50,20,50,0,0,0,0,53,45677.0,3,22,24,2,0,3,2,13,32,8.296
2895,48,24,48,1,0,0,0,54,25647.0,1,21,24,2,2,1,1,14,30,10.982000000000001
56120,48,17,48,0,0,0,0,60,53165.0,3,31,36,1,0,0,0,13,26,0.0
33794,38,8,38,0,0,0,0,52,42584.0,7,-3,0,2,0,6,0,12,34,0.0
22333,39,8,39,0,0,0,0,55,38093.0,5,40,48,2,2,3,1,14,30,7.682
5974,35,8,35,0,0,0,0,61,28279.0,4,-4,0,1,1,0,0,16,22,0.0
31126,37,8,37,0,0,0,0,57,41761.0,4,22,24,2,0,3,2,10,31,9.522
25686,32,0,32,1,0,0,0,38,39867.0,5,11,12,5,1,3,1,8,52,8.866
48671,17,0,17,1,0,0,0,45,49921.0,6,-4,0,4,4,0,0,14,39,0.0
12116,44,19,44,0,0,0,0,56,32222.0,4,34,36,2,4,0,0,5,38,0.0
26078,49,20,49,1,0,0,0,50,39921.0,1,11,24,3,1,0,0,9,39,0.0
40392,37,6,37,0,0,0,0,49,46078.0,5,11,24,3,0,4,1,12,38,9.089
4891,46,18,46,1,0,0,0,70,26969.0,3,12,24,0,4,1,4,7,21,10.743
27960,43,13,43,1,0,0,0,52,40894.0,7,35,36,3,3,1,1,11,35,11.9
